1.333521e-09	9.987511e+12
2.371374e-09	3.882448e+12
4.216965e-09	3.116461e+12
7.498942e-09	5.217809e+12
1.333521e-08	1.101323e+13
2.371374e-08	8.891238e+12
4.216965e-08	1.380964e+13
7.498942e-08	1.057776e+13
1.333521e-07	7.347858e+12
2.371374e-07	2.543587e+12
4.216965e-07	4.338525e+12
7.498942e-07	3.579166e+12
1.333521e-06	1.941020e+12
2.371374e-06	1.941741e+12
4.216965e-06	6.864800e+11
7.498942e-06	6.340805e+11
1.333521e-05	2.839298e+11
2.371374e-05	1.445816e+11
4.216965e-05	8.496737e+10
7.498942e-05	9.225157e+10
1.333521e-04	6.199463e+10
2.371374e-04	3.048362e+10
4.216965e-04	2.458952e+10
7.498942e-04	1.431562e+10
1.333521e-03	5.318458e+09
2.371374e-03	4.500009e+09
4.216965e-03	2.792511e+09
7.498942e-03	1.161280e+09
1.333521e-02	5.920549e+08
2.371374e-02	1.154276e+08
4.216965e-02	8.924769e+07
7.498942e-02	2.288232e+07
1.333521e-01	4.525944e+06
2.371374e-01	6.726751e+05
4.216965e-01	4.804803e+05
7.498942e-01	4.349208e+05
