1.232418e-04	7.850307e-05	6.157277e-05	5.044590e-05	3.657833e-05	2.599750e-05	1.617682e-05	9.015110e-06	4.597017e-06	1.326388e-06	3.653388e-07
1.276848e-04	8.361505e-05	6.758931e-05	5.391206e-05	4.039957e-05	2.670392e-05	1.697279e-05	9.645986e-06	4.818597e-06	1.701007e-06	6.522047e-07
1.326139e-04	9.184657e-05	7.189018e-05	5.660944e-05	4.239851e-05	2.848910e-05	1.879557e-05	1.036917e-05	5.144700e-06	1.988036e-06	6.025485e-07
1.388502e-04	9.659662e-05	7.771557e-05	6.089778e-05	4.486666e-05	3.161662e-05	2.038652e-05	1.175499e-05	5.379630e-06	1.839230e-06	5.224475e-07
1.446151e-04	1.026874e-04	8.410070e-05	6.612649e-05	4.697355e-05	3.221217e-05	2.123019e-05	1.127634e-05	6.010507e-06	2.342141e-06	5.807324e-07
1.473865e-04	1.108092e-04	9.053369e-05	6.958825e-05	5.065217e-05	3.560116e-05	2.184934e-05	1.280900e-05	5.721851e-06	2.323418e-06	5.667310e-07
1.555069e-04	1.136083e-04	9.565837e-05	7.208311e-05	5.279846e-05	3.756722e-05	2.429243e-05	1.407336e-05	6.417199e-06	2.264156e-06	7.445162e-07
1.649838e-04	1.206375e-04	1.016974e-04	7.767308e-05	5.578515e-05	3.881936e-05	2.531208e-05	1.507348e-05	6.879245e-06	2.647241e-06	7.944979e-07
1.686538e-04	1.272216e-04	1.056840e-04	8.360919e-05	5.991052e-05	4.124503e-05	2.658866e-05	1.543312e-05	7.120851e-06	2.749321e-06	7.130945e-07
1.788332e-04	1.337316e-04	1.114060e-04	8.894828e-05	6.393575e-05	4.527222e-05	2.799401e-05	1.534276e-05	7.991217e-06	2.844889e-06	9.052067e-07
1.851939e-04	1.375338e-04	1.228696e-04	9.668926e-05	6.772183e-05	4.740287e-05	3.007256e-05	1.758852e-05	9.091465e-06	3.002649e-06	9.573048e-07
1.927014e-04	1.507480e-04	1.357642e-04	1.062221e-04	7.721999e-05	5.243979e-05	3.282839e-05	1.922099e-05	8.847418e-06	3.608942e-06	7.358874e-07
1.955126e-04	1.628459e-04	1.547859e-04	1.201838e-04	8.915846e-05	6.216051e-05	3.908800e-05	2.147017e-05	1.093477e-05	4.082059e-06	1.132160e-06
1.953600e-04	1.701141e-04	1.726358e-04	1.451938e-04	1.055328e-04	7.206894e-05	4.598499e-05	2.707121e-05	1.298304e-05	3.889621e-06	1.212423e-06
1.916940e-04	1.790452e-04	1.937088e-04	1.651504e-04	1.252988e-04	8.813489e-05	5.720027e-05	3.060054e-05	1.550394e-05	5.720385e-06	1.663724e-06
1.838463e-04	1.834753e-04	1.994664e-04	1.840306e-04	1.436068e-04	1.003874e-04	6.475679e-05	3.748874e-05	1.623592e-05	6.596612e-06	2.097442e-06
1.728709e-04	1.867922e-04	2.134096e-04	2.003338e-04	1.580377e-04	1.157592e-04	7.216044e-05	4.126147e-05	1.998667e-05	7.822711e-06	1.868210e-06
1.622578e-04	1.896273e-04	2.168313e-04	2.141675e-04	1.790409e-04	1.285288e-04	8.394196e-05	4.634609e-05	2.219205e-05	9.039042e-06	2.168263e-06
1.509587e-04	1.851379e-04	2.302626e-04	2.274262e-04	1.987979e-04	1.468742e-04	9.594735e-05	5.535257e-05	2.561930e-05	9.854704e-06	2.927757e-06
1.393045e-04	1.833133e-04	2.264959e-04	2.403903e-04	2.104947e-04	1.606779e-04	1.072935e-04	6.110633e-05	2.828624e-05	1.086443e-05	3.350730e-06
1.295408e-04	1.796402e-04	2.251002e-04	2.448732e-04	2.199292e-04	1.736502e-04	1.145980e-04	6.764499e-05	3.243587e-05	1.185576e-05	3.390618e-06
1.179564e-04	1.741756e-04	2.257341e-04	2.425929e-04	2.251286e-04	1.831539e-04	1.264222e-04	7.202823e-05	3.468163e-05	1.343760e-05	3.445646e-06
1.104123e-04	1.677208e-04	2.238293e-04	2.473557e-04	2.352635e-04	1.909618e-04	1.327735e-04	7.547095e-05	3.698176e-05	1.371616e-05	3.680414e-06
1.046110e-04	1.585821e-04	2.157609e-04	2.437932e-04	2.368571e-04	1.938808e-04	1.364112e-04	7.969205e-05	3.889719e-05	1.554188e-05	4.393020e-06
9.397217e-05	1.536160e-04	2.197786e-04	2.488499e-04	2.535186e-04	2.058748e-04	1.467548e-04	8.863878e-05	4.422651e-05	1.636242e-05	4.649441e-06
