1.33352E-09	9.94862E+03
2.37137E-09	9.94862E+03
4.21697E-09	1.42680E+04
7.49894E-09	4.52357E+04
1.33352E-08	1.40492E+05
2.37137E-08	2.99578E+05
4.21697E-08	5.91306E+05
7.49894E-08	8.88272E+05
1.33352E-07	1.07478E+06
2.37137E-07	1.22250E+06
4.21697E-07	1.93354E+06
7.49894E-07	2.71647E+06
1.33352E-06	3.32088E+06
2.37137E-06	3.66234E+06
4.21697E-06	4.03891E+06
7.49894E-06	4.43131E+06
1.33352E-05	4.76269E+06
2.37137E-05	5.22542E+06
4.21697E-05	5.64518E+06
7.49894E-05	5.97429E+06
1.33352E-04	6.65681E+06
2.37137E-04	7.19156E+06
4.21697E-04	7.76927E+06
7.49894E-04	7.76927E+06
1.33352E-03	8.26468E+06
2.37137E-03	8.26468E+06
4.21697E-03	8.88272E+06
7.49894E-03	8.70156E+06
1.33352E-02	6.83049E+06
2.37137E-02	4.25241E+06
4.21697E-02	2.88968E+06
7.49894E-02	1.07478E+06
1.33352E-01	6.16182E+05
2.37137E-01	2.33952E+05
4.21697E-01	1.80830E+05
7.49894E-01	3.12181E+05
