1.3335214E-09	7.4604129E+12
2.3713737E-09	4.1952985E+12
4.2169650E-09	3.3834707E+12
7.4989421E-09	6.0322729E+12
1.3335214E-08	1.0535399E+13
2.3713737E-08	1.2633104E+13
4.2169650E-08	1.4022068E+13
7.4989421E-08	1.1845294E+13
1.3335214E-07	8.0597192E+12
2.3713737E-07	5.1552333E+12
4.2169650E-07	4.5851492E+12
7.4989421E-07	3.6224673E+12
1.3335214E-06	2.4903065E+12
2.3713737E-06	1.5443950E+12
4.2169650E-06	9.5777607E+11
7.4989421E-06	5.9092510E+11
1.3335214E-05	3.5715139E+11
2.3713737E-05	2.2035393E+11
4.2169650E-05	1.3386833E+11
7.4989421E-05	7.9668447E+10
1.3335214E-04	4.9919039E+10
2.3713737E-04	3.0326568E+10
4.2169650E-04	1.8423847E+10
7.4989421E-04	1.0360490E+10
1.3335214E-03	6.1976344E+09
2.3713737E-03	3.4851859E+09
4.2169650E-03	2.1064243E+09
7.4989421E-03	1.1603722E+09
1.3335214E-02	5.1221454E+08
2.3713737E-02	1.7932273E+08
4.2169650E-02	6.8525168E+07
7.4989421E-02	1.4332433E+07
1.3335214E-01	4.6207149E+06
2.3713737E-01	9.8656912E+05
4.2169650E-01	4.2881572E+05
7.4989421E-01	4.1630072E+05
