1.19871E-05	3.10144E+01
1.39224E-05	2.14997E+01
1.61702E-05	1.67339E+01
1.87809E-05	1.94646E+01
2.18130E-05	1.78981E+01
2.53347E-05	1.47138E+01
2.94249E-05	1.05299E+01
3.41755E-05	8.76069E+00
3.96931E-05	8.32095E+00
4.61015E-05	7.32216E+00
5.35446E-05	6.52687E+00
6.21893E-05	5.19172E+00
7.22296E-05	4.09268E+00
8.38910E-05	3.78721E+00
9.74351E-05	2.14603E+00
1.13166E-04	2.51877E+00
1.31436E-04	2.30868E+00
1.52657E-04	1.92736E+00
1.77303E-04	1.42891E+00
2.05928E-04	1.24650E+00
2.39175E-04	1.39227E+00
2.77789E-04	1.01474E+00
3.22638E-04	9.04953E-01
3.74727E-04	7.97820E-01
4.35227E-04	7.92506E-01
5.05493E-04	5.16475E-01
5.87104E-04	5.50726E-01
6.81892E-04	3.58042E-01
7.91982E-04	4.38066E-01
9.19847E-04	3.94089E-01
1.06835E-03	3.10848E-01
1.24084E-03	2.29165E-01
1.44117E-03	2.67214E-01
1.67385E-03	1.74505E-01
1.94409E-03	1.72752E-01
2.25796E-03	1.51378E-01
2.62250E-03	1.24036E-01
3.04590E-03	1.06296E-01
3.53765E-03	9.68369E-02
4.10880E-03	7.75217E-02
4.77216E-03	6.05601E-02
5.54262E-03	4.49934E-02
6.43747E-03	5.64513E-02
7.47679E-03	3.99111E-02
8.68391E-03	3.77408E-02
1.00859E-02	3.52726E-02
1.17143E-02	3.43148E-02
1.36055E-02	2.44404E-02
1.58021E-02	2.54985E-02
1.83534E-02	2.06092E-02
2.13165E-02	1.54285E-02
2.47580E-02	1.47775E-02
2.87551E-02	1.15749E-02
3.33976E-02	9.43475E-03
3.87896E-02	7.46090E-03
4.50521E-02	6.73574E-03
5.23258E-02	5.10303E-03
6.07737E-02	5.66334E-03
7.05855E-02	5.75024E-03
8.19814E-02	3.71781E-03
9.52172E-02	4.09345E-03
1.10590E-01	3.35064E-03
1.28445E-01	3.89784E-03
1.49182E-01	3.55688E-03
1.73267E-01	2.58804E-03
2.01241E-01	2.60885E-03
2.33731E-01	2.02456E-03
2.71466E-01	2.01936E-03
3.15294E-01	2.05682E-03
3.66198E-01	1.54646E-03
4.25320E-01	2.07432E-03
4.93987E-01	1.44889E-03
5.73741E-01	1.44888E-03
6.66370E-01	1.33317E-03
7.73955E-01	1.02544E-03
8.98909E-01	1.07385E-03
1.04404E+00	9.33043E-04
1.21259E+00	6.85963E-04
1.40837E+00	7.63522E-04
1.63575E+00	7.90432E-04
1.89983E+00	6.56635E-04
2.20656E+00	5.47671E-04
2.56281E+00	4.44014E-04
2.97657E+00	3.29499E-04
3.45713E+00	2.83145E-04
4.01528E+00	2.41796E-04
4.66354E+00	1.86231E-04
5.41646E+00	1.13854E-04
6.29094E+00	7.38414E-05
7.30661E+00	7.10348E-05
8.48625E+00	2.55616E-05
9.85634E+00	2.10146E-05
1.14476E+01	0.00000E+00
1.32958E+01	0.00000E+00
1.54424E+01	0.00000E+00
1.79356E+01	0.00000E+00
2.08313E+01	0.00000E+00
2.41944E+01	0.00000E+00
2.81006E+01	0.00000E+00
3.26374E+01	0.00000E+00
3.79067E+01	0.00000E+00
4.40267E+01	0.00000E+00
5.11347E+01	0.00000E+00
5.93903E+01	0.00000E+00
6.89788E+01	0.00000E+00
8.01153E+01	0.00000E+00
9.30499E+01	0.00000E+00
