7.240717e+00	4.948132e+00	4.049726e+00	3.128830e+00	2.214405e+00	1.521432e+00	8.926562e-01	4.657243e-01	2.175629e-01	7.131315e-02	2.148014e-02
7.495751e+00	5.201068e+00	4.173821e+00	3.163602e+00	2.289103e+00	1.536516e+00	9.276323e-01	4.958804e-01	2.048438e-01	9.161947e-02	1.634260e-02
7.623997e+00	5.448413e+00	4.330436e+00	3.303263e+00	2.366478e+00	1.543440e+00	9.858861e-01	5.355121e-01	2.313765e-01	7.029244e-02	1.667149e-02
7.778225e+00	5.595462e+00	4.607466e+00	3.404738e+00	2.434139e+00	1.648368e+00	9.997847e-01	5.194190e-01	2.255131e-01	7.744303e-02	2.104917e-02
7.905149e+00	5.743232e+00	4.591963e+00	3.480741e+00	2.473595e+00	1.685573e+00	1.020862e+00	5.491498e-01	2.328678e-01	9.400111e-02	1.815718e-02
8.134683e+00	5.926692e+00	4.751261e+00	3.670166e+00	2.663860e+00	1.778649e+00	1.062388e+00	5.802925e-01	2.346200e-01	9.533370e-02	2.133270e-02
8.426684e+00	6.341313e+00	4.955957e+00	3.904644e+00	2.682238e+00	1.874454e+00	1.076933e+00	5.937829e-01	2.579318e-01	9.340004e-02	2.217195e-02
8.875787e+00	6.550415e+00	5.351151e+00	4.040812e+00	2.814068e+00	1.875214e+00	1.160993e+00	6.428503e-01	2.702312e-01	1.000573e-01	1.734062e-02
9.378416e+00	6.821627e+00	5.647461e+00	4.236242e+00	2.992340e+00	2.054500e+00	1.273509e+00	6.537889e-01	2.605119e-01	1.000403e-01	2.814873e-02
9.811517e+00	7.278296e+00	6.292915e+00	4.653109e+00	3.267884e+00	2.285191e+00	1.365627e+00	7.312036e-01	3.191626e-01	1.039133e-01	2.049913e-02
1.047429e+01	7.838685e+00	6.843351e+00	5.247992e+00	3.662788e+00	2.536731e+00	1.505101e+00	8.398121e-01	3.346830e-01	1.143188e-01	2.774045e-02
1.077161e+01	8.238976e+00	7.636296e+00	5.930746e+00	4.155839e+00	2.820754e+00	1.687274e+00	9.263961e-01	4.036599e-01	1.344663e-01	2.772911e-02
1.089345e+01	8.943210e+00	8.154320e+00	6.540174e+00	4.674810e+00	3.165258e+00	1.899881e+00	1.002149e+00	4.431214e-01	1.362526e-01	4.242724e-02
1.078200e+01	9.400554e+00	8.974626e+00	7.326847e+00	5.246035e+00	3.535490e+00	2.207634e+00	1.108512e+00	5.108054e-01	1.623486e-01	3.586071e-02
1.074975e+01	9.848013e+00	1.009248e+01	8.671840e+00	6.260915e+00	4.255551e+00	2.574152e+00	1.365202e+00	5.905280e-01	2.128337e-01	3.923471e-02
1.024853e+01	1.014799e+01	1.124008e+01	9.993203e+00	7.588006e+00	5.311378e+00	3.267391e+00	1.660804e+00	7.518672e-01	2.440445e-01	5.582113e-02
9.474985e+00	1.019662e+01	1.186288e+01	1.138425e+01	9.056673e+00	6.443179e+00	3.988954e+00	2.118646e+00	9.257213e-01	3.244136e-01	7.599137e-02
8.879184e+00	1.034169e+01	1.214069e+01	1.188543e+01	9.881305e+00	7.072601e+00	4.379538e+00	2.368928e+00	1.029980e+00	3.294094e-01	7.111467e-02
8.415178e+00	1.007200e+01	1.242049e+01	1.285324e+01	1.079822e+01	7.925048e+00	5.128394e+00	2.763396e+00	1.174676e+00	4.083835e-01	8.240479e-02
