1.0066E-09	6.8043E-16
1.2673E-09	6.3428E-16
1.5954E-09	1.1752E-15
2.0085E-09	1.4563E-15
2.5286E-09	2.5208E-15
3.1833E-09	2.8922E-15
4.0075E-09	5.5263E-15
5.0451E-09	1.9537E-14
6.3514E-09	1.4000E-14
7.9960E-09	2.0273E-14
1.0066E-08	2.7098E-14
1.2673E-08	4.3146E-14
1.5954E-08	5.8678E-14
2.0085E-08	7.4804E-14
2.5286E-08	9.1564E-14
3.1833E-08	1.2774E-13
4.0075E-08	1.4489E-13
5.0451E-08	1.7017E-13
6.3514E-08	1.7102E-13
7.9960E-08	1.7726E-13
1.0066E-07	1.5293E-13
1.2673E-07	1.1019E-13
1.5954E-07	6.5206E-14
2.0085E-07	3.7474E-14
2.5286E-07	2.2044E-14
3.1833E-07	2.2215E-14
4.0075E-07	1.5580E-14
5.0451E-07	1.7788E-14
6.3514E-07	1.8846E-14
7.9960E-07	1.3346E-14
1.0066E-06	1.9444E-14
1.2673E-06	1.8106E-14
1.5954E-06	1.5224E-14
2.0085E-06	2.4090E-14
2.5286E-06	1.4790E-14
3.1833E-06	2.1121E-14
4.0075E-06	1.2597E-14
5.0451E-06	1.4118E-14
6.3514E-06	1.4372E-14
7.9960E-06	1.3215E-14
1.0066E-05	1.6022E-14
1.2673E-05	1.7371E-14
1.5954E-05	1.9302E-14
2.0085E-05	1.4980E-14
2.5286E-05	1.6711E-14
3.1833E-05	1.4949E-14
4.0075E-05	1.8253E-14
5.0451E-05	1.6263E-14
6.3514E-05	1.4370E-14
7.9960E-05	1.3832E-14
1.0066E-04	1.6087E-14
1.2673E-04	1.5499E-14
1.5954E-04	1.8478E-14
2.0085E-04	1.4551E-14
2.5286E-04	1.6472E-14
3.1833E-04	2.0661E-14
4.0075E-04	1.7265E-14
5.0451E-04	1.3865E-14
6.3514E-04	1.7542E-14
7.9960E-04	1.2662E-14
1.0066E-03	1.5700E-14
1.2673E-03	1.3295E-14
1.5954E-03	1.6008E-14
2.0085E-03	1.6428E-14
2.5286E-03	1.5893E-14
3.1833E-03	1.3223E-14
4.0075E-03	1.3657E-14
5.0451E-03	1.8680E-14
6.3514E-03	1.7702E-14
7.9960E-03	1.7420E-14
1.0066E-02	1.8124E-14
1.2673E-02	1.7661E-14
1.5954E-02	1.5965E-14
2.0085E-02	1.4961E-14
2.5286E-02	1.5688E-14
3.1833E-02	1.7460E-14
4.0075E-02	1.6406E-14
5.0451E-02	1.6571E-14
6.3514E-02	1.7015E-14
7.9960E-02	1.8490E-14
1.0066E-01	2.1073E-14
1.2673E-01	2.2491E-14
1.5954E-01	3.2548E-14
2.0085E-01	3.0145E-14
2.5286E-01	2.9454E-14
3.1833E-01	2.6383E-14
4.0075E-01	2.5707E-14
5.0451E-01	2.3000E-14
6.3514E-01	3.1115E-14
7.9960E-01	4.1363E-14
1.0066E+00	3.3017E-14
1.2673E+00	3.3023E-14
1.5954E+00	2.5378E-14
2.0085E+00	1.6262E-14
2.5286E+00	1.7705E-14
3.1833E+00	1.2027E-14
4.0075E+00	5.9570E-15
5.0451E+00	3.1360E-15
6.3514E+00	8.4408E-16
7.9960E+00	9.2503E-17
1.0066E+01	7.4438E-18
1.2673E+01	1.5041E-18
1.5954E+01	0.0000E+00
2.0085E+01	0.0000E+00
