6.849003e+00	4.362707e+00	3.421828e+00	2.803466e+00	2.032793e+00	1.444778e+00	8.990061e-01	5.010031e-01	2.554733e-01	7.371231e-02	2.030323e-02
7.095916e+00	4.646799e+00	3.756189e+00	2.996093e+00	2.245154e+00	1.484036e+00	9.432407e-01	5.360632e-01	2.677873e-01	9.453127e-02	3.624543e-02
7.369847e+00	5.104255e+00	3.995204e+00	3.145997e+00	2.356243e+00	1.583245e+00	1.044540e+00	5.762535e-01	2.859101e-01	1.104825e-01	3.348586e-02
7.716423e+00	5.368232e+00	4.318943e+00	3.384316e+00	2.493407e+00	1.757053e+00	1.132955e+00	6.532683e-01	2.989660e-01	1.022128e-01	2.903435e-02
8.036796e+00	5.706719e+00	4.673788e+00	3.674894e+00	2.610495e+00	1.790150e+00	1.179840e+00	6.266678e-01	3.340262e-01	1.301615e-01	3.227346e-02
8.190817e+00	6.158077e+00	5.031293e+00	3.867277e+00	2.814929e+00	1.978489e+00	1.214249e+00	7.118436e-01	3.179845e-01	1.291210e-01	3.149535e-02
8.642093e+00	6.313636e+00	5.316090e+00	4.005926e+00	2.934206e+00	2.087750e+00	1.350020e+00	7.821087e-01	3.566276e-01	1.258276e-01	4.137553e-02
9.168765e+00	6.704274e+00	5.651700e+00	4.316581e+00	3.100188e+00	2.157336e+00	1.406686e+00	8.376893e-01	3.823052e-01	1.471170e-01	4.415320e-02
9.372720e+00	7.070175e+00	5.873253e+00	4.646473e+00	3.329450e+00	2.292139e+00	1.477630e+00	8.576759e-01	3.957321e-01	1.527900e-01	3.962931e-02
9.938423e+00	7.431961e+00	6.191247e+00	4.943186e+00	3.553147e+00	2.515945e+00	1.555731e+00	8.526543e-01	4.441016e-01	1.581010e-01	5.030569e-02
1.029191e+01	7.643263e+00	6.828319e+00	5.373381e+00	3.763554e+00	2.634354e+00	1.671244e+00	9.774596e-01	5.052465e-01	1.668683e-01	5.320098e-02
1.070913e+01	8.377626e+00	7.544922e+00	5.903156e+00	4.291402e+00	2.914274e+00	1.824396e+00	1.068182e+00	4.916839e-01	2.005623e-01	4.089600e-02
1.086536e+01	9.049949e+00	8.602030e+00	6.679058e+00	4.954867e+00	3.454490e+00	2.172265e+00	1.193177e+00	6.076856e-01	2.268552e-01	6.291831e-02
1.085688e+01	9.453870e+00	9.594010e+00	8.068961e+00	5.864847e+00	4.005138e+00	2.555556e+00	1.504448e+00	7.215157e-01	2.161607e-01	6.737886e-02
1.065314e+01	9.950204e+00	1.076512e+01	9.178020e+00	6.963321e+00	4.897983e+00	3.178831e+00	1.700586e+00	8.616116e-01	3.179030e-01	9.245933e-02
1.021702e+01	1.019640e+01	1.108509e+01	1.022726e+01	7.980763e+00	5.578901e+00	3.598775e+00	2.083389e+00	9.022905e-01	3.665982e-01	1.165626e-01
9.607075e+00	1.038073e+01	1.185996e+01	1.113329e+01	8.782741e+00	6.433166e+00	4.010223e+00	2.293053e+00	1.110733e+00	4.347371e-01	1.038233e-01
9.017269e+00	1.053829e+01	1.205012e+01	1.190208e+01	9.949968e+00	7.142820e+00	4.664967e+00	2.575624e+00	1.233295e+00	5.023331e-01	1.204984e-01
8.389334e+00	1.028880e+01	1.279655e+01	1.263892e+01	1.104794e+01	8.162343e+00	5.332150e+00	3.076148e+00	1.423760e+00	5.476625e-01	1.627063e-01
7.741666e+00	1.018740e+01	1.258722e+01	1.335938e+01	1.169797e+01	8.929469e+00	5.962700e+00	3.395906e+00	1.571971e+00	6.037769e-01	1.862125e-01
7.199061e+00	9.983273e+00	1.250965e+01	1.360851e+01	1.222228e+01	9.650388e+00	6.368638e+00	3.759283e+00	1.802581e+00	6.588688e-01	1.884292e-01
6.555275e+00	9.679584e+00	1.254488e+01	1.348179e+01	1.251123e+01	1.017854e+01	7.025751e+00	4.002876e+00	1.927387e+00	7.467771e-01	1.914874e-01
6.136019e+00	9.320866e+00	1.243902e+01	1.374647e+01	1.307447e+01	1.061246e+01	7.378714e+00	4.194201e+00	2.055214e+00	7.622579e-01	2.045343e-01
5.813619e+00	8.812997e+00	1.199063e+01	1.354849e+01	1.316303e+01	1.077467e+01	7.580878e+00	4.428783e+00	2.161661e+00	8.637198e-01	2.441364e-01
5.222382e+00	8.537012e+00	1.221392e+01	1.382951e+01	1.408897e+01	1.144122e+01	8.155711e+00	4.925986e+00	2.457831e+00	9.093207e-01	2.583867e-01
5.093605e+00	8.458441e+00	1.179384e+01	1.375780e+01	1.379812e+01	1.180245e+01	8.510746e+00	5.082377e+00	2.404666e+00	8.924285e-01	2.364277e-01
4.695458e+00	8.032046e+00	1.137812e+01	1.365228e+01	1.389776e+01	1.175783e+01	8.501889e+00	5.336565e+00	2.558280e+00	1.025241e+00	2.668826e-01
4.450670e+00	7.567333e+00	1.102717e+01	1.324519e+01	1.364708e+01	1.192566e+01	8.880837e+00	5.429812e+00	2.777933e+00	1.021757e+00	2.814857e-01
4.170197e+00	7.343536e+00	1.061049e+01	1.295399e+01	1.348270e+01	1.213319e+01	8.883406e+00	5.554635e+00	2.758227e+00	1.112136e+00	2.913025e-01
3.922261e+00	6.761945e+00	1.009578e+01	1.253203e+01	1.322164e+01	1.196341e+01	9.230253e+00	5.698622e+00	2.829243e+00	1.141641e+00	3.030013e-01
3.814592e+00	6.453551e+00	9.942984e+00	1.232955e+01	1.312345e+01	1.199555e+01	9.285689e+00	5.792293e+00	3.052352e+00	1.129526e+00	3.166454e-01
3.482013e+00	6.310433e+00	9.550889e+00	1.178631e+01	1.277647e+01	1.194260e+01	9.387061e+00	5.920699e+00	3.035668e+00	1.255751e+00	2.918092e-01
3.411368e+00	5.865264e+00	9.204829e+00	1.143842e+01	1.272051e+01	1.193112e+01	9.344644e+00	6.058361e+00	3.122038e+00	1.266156e+00	3.248065e-01
3.317742e+00	5.734451e+00	8.720229e+00	1.120805e+01	1.230717e+01	1.156885e+01	9.216618e+00	6.164511e+00	3.309110e+00	1.309378e+00	3.731669e-01
3.160889e+00	5.494685e+00	8.250360e+00	1.069216e+01	1.202660e+01	1.146554e+01	9.287670e+00	6.269483e+00	3.354594e+00	1.339009e+00	3.637934e-01
2.982531e+00	5.096754e+00	7.950607e+00	1.043448e+01	1.199476e+01	1.129326e+01	9.474190e+00	6.295459e+00	3.443352e+00	1.373762e+00	3.673854e-01
2.754779e+00	4.971053e+00	7.620525e+00	1.020352e+01	1.155374e+01	1.157024e+01	9.548536e+00	6.461730e+00	3.433517e+00	1.390808e+00	3.884215e-01
